TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
124.650666667,-380.16,65.385,3.27587,16.2269,5.05258,-5.95807,-5.00333,-17.3342,-13.0628,-8.94015,2.70397,3.1706,-15.4598,-11.9259,1.05879,2.04452,-3.6489,-8.83051,-4.89616,-7.30767,0.0452624
124.672000000,-381.408,62.9069,5.24268,18.1042,3.32228,-5.92021,-7.72849,-22.4176,-14.848,-12.1567,-1.20419,1.86033,-12.0904,-7.00771,1.31531,2.73653,-1.76851,-8.99449,-9.03745,-9.81379,-5.18856
124.693333333,-375.798,62.3527,1.47215,21.2004,7.48312,-3.55301,-5.73156,-21.0367,-14.6382,-11.1204,0.52879,1.35651,-10.4797,-6.06114,3.30133,5.35414,-2.2009,-10.34,-7.67626,-11.8855,-4.08421
124.714666667,-374.432,63.9487,0.415751,21.2339,5.21971,-6.12227,-4.37147,-20.3755,-13.4016,-8.91552,1.25713,2.28377,-12.3871,-9.49988,0.599632,5.24312,-4.03369,-12.0216,-6.31049,-10.8537,0.307094
124.736000000,-380.939,58.5499,1.83757,20.8337,8.91685,-2.53028,-9.36014,-20.7433,-11.5564,-11.2018,4.38328,1.66686,-14.6246,-7.7693,-1.37925,2.60333,-2.97214,-9.06991,-5.42277,-9.67861,-0.0089772
124.757333333,-368.773,67.7484,5.52333,20.9593,4.16566,-4.02328,-3.10357,-17.3524,-10.0979,-6.93292,4.76675,1.82949,-7.54269,-2.71955,0.159072,5.45014,-2.16373,-9.44354,-4.76209,-9.99383,0.439495
124.778666667,-378.98,63.4637,0.692789,16.2537,5.27343,-6.52016,-6.04858,-18.1805,-13.6064,-9.26675,1.55217,-1.36402,-10.8326,-7.19683,0.571515,5.47357,-3.86534,-13.0394,-7.58107,-10.2579,0.0906104
124.800000000,-374.544,63.0921,1.92723,19.9987,6.43886,-8.49034,-4.12375,-17.3255,-14.8461,-9.96517,1.02735,4.12898,-12.0701,-7.41589,3.97281,3.71975,-2.13809,-10.1764,-10.729,-7.3125,0.619656
124.821333333,-381.952,60.8724,2.17007,20.9631,8.30085,-4.30653,-5.02692,-19.6012,-16.2369,-10.8097,1.33996,2.92012,-13.6986,-8.69506,1.59886,3.26353,-3.29542,-12.1147,-10.5176,-7.34801,3.04375
124.842666667,-383.167,59.5572,1.64454,21.5137,12.0348,-0.294421,-1.28458,-20.0222,-16.4435,-9.97523,1.2934,0.897029,-13.0138,-7.84866,1.48981,1.58679,-4.71166,-11.1495,-8.11921,-6.48615,-0.420814
124.864000000,-374.099,67.4749,5.07319,22.4396,9.0375,-2.96499,-4.09881,-18.1109,-11.9615,-5.50996,5.28756,1.76224,-11.8663,-8.48437,1.42227,3.60203,-2.75958,-6.83222,-5.43896,-9.18999,-0.243238
124.885333333,-373.947,58.2479,5.73205,22.2112,5.88856,-4.77185,-7.83356,-16.3474,-14.2446,-9.48112,-0.162676,5.04436,-14.0456,-3.69425,0.972248,-1.86881,0.577914,-10.8635,-4.46551,-13.4617,-0.209391
124.906666667,-371.054,54.4157,7.16744,20.6532,6.08065,-4.92335,-7.15455,-17.8505,-15.2153,-9.96013,-2.23902,6.87375,-16.0824,-2.34843,1.80242,3.67246,-3.09522,-11.2423,-5.81058,-11.7172,-1.73763
124.928000000,-375.642,60.1626,4.21886,17.7889,6.4293,-4.50522,-7.31583,-20.2669,-17.565,-12.0972,1.54601,8.3216,-11.2468,-4.54266,1.10445,5.07852,-2.48733,-9.92747,-7.17028,-10.3271,-1.59675
124.949333333,-377.846,62.8147,-0.318925,15.6992,7.12772,-8.84482,-9.37687,-19.2179,-18.9377,-13.0818,3.82363,0.946318,-9.70823,-6.61424,2.19072,6.44714,-5.45305,-10.3971,-2.87,-10.6387,0.317345
124.970666667,-382.999,62.4436,-0.635,16.9051,9.72035,-6.98026,-6.66303,-19.8598,-17.0232,-9.50947,2.60529,1.47576,-9.70659,-7.60361,3.15689,3.46764,-7.36388,-10.7075,-5.86659,-9.18736,2.43866
124.992000000,-376.982,63.1318,3.1251,18.745,4.49544,-4.4852,-7.04071,-20.5984,-13.1469,-11.2488,4.18559,1.91692,-12.8085,-4.14665,3.1439,2.87418,-1.71111,-9.9719,-6.49138,-8.00087,-1.94787
125.013333333,-372.93,63.8131,4.36178,22.5146,4.14015,-5.62447,-7.10906,-21.2935,-12.5003,-10.961,2.65534,4.89491,-11.7662,-4.75854,2.36899,2.31862,-2.78954,-9.44953,-5.74345,-7.29682,-0.113182
125.034666667,-378.223,61.8909,2.03609,22.4881,7.22444,-5.54241,-6.33006,-20.5943,-13.8231,-9.26212,3.60198,3.28855,-13.2312,-6.4832,1.6441,1.30376,-3.35797,-11.3052,-6.97067,-9.74772,-1.97986
125.056000000,-379.545,62.5928,-0.356164,19.0374,8.70754,-4.39216,-3.12702,-16.8426,-15.1483,-9.47028,3.89594,1.773,-12.242,-7.31225,-0.892783,0.886753,-4.95504,-10.6835,-6.69808,-9.44636,2.76644
125.077333333,-380.68,62.9084,2.39658,22.1694,9.62228,-2.05116,-1.84618,-17.4295,-12.2646,-10.835,3.26477,5.66758,-13.6827,-7.5751,2.01157,2.37379,-2.86395,-11.0887,-7.76803,-7.55885,-0.713084
125.098666667,-375.594,59.3055,-0.351158,21.0071,7.77687,-6.84986,-5.65886,-19.4222,-15.0367,-10.4808,5.91681,1.37615,-15.9204,-9.22399,0.189456,0.781416,-4.86144,-8.39118,-6.60651,-10.3534,0.871227
125.120000000,-379.249,55.9888,3.72488,22.0235,5.79172,-3.56621,-5.88784,-18.2758,-13.8121,-6.96918,-1.10207,2.20379,-14.295,-8.36005,1.03326,-1.13478,-1.98986,-10.819,-5.2731,-10.9772,1.20932
125.141333333,-376.823,59.4985,8.67456,24.4721,4.14442,-8.65835,-8.20571,-17.6801,-12.4324,-8.35006,1.00681,2.9952,-12.9291,-4.42943,0.832464,-3.76191,-4.67289,-10.2696,-1.87207,-10.7194,-0.302688
125.162666667,-386.405,58.8943,3.23938,24.9221,9.6038,-8.45053,-9.39929,-20.2526,-14.1353,-8.27458,2.58351,1.52044,-8.01109,-2.70185,-1.27756,-2.6807,-5.77213,-10.9556,-7.49804,-9.88336,-3.85222
125.184000000,-375.576,65.2257,0.847824,20.8893,6.56778,-6.3889,-4.49359,-17.1732,-13.914,-9.90275,1.72663,2.7847,-11.5097,-7.10915,-0.0390089,1.42934,-1.30604,-7.57126,-6.28735,-8.61805,-0.689592
125.205333333,-375.838,59.8329,-1.30063,22.4732,6.49764,-3.86019,-3.16398,-19.0084,-11.9391,-7.73436,2.61284,4.1981,-9.71132,-8.16749,1.00604,2.01318,-2.53612,-9.36076,-8.71889,-8.82199,1.52852
125.226666667,-390.91,59.8147,1.05752,17.1866,8.47137,-7.6143,-6.83146,-17.7359,-18.0201,-7.19512,2.60608,1.07643,-8.48357,-9.10844,-4.39422,4.17464,-4.66757,-11.7193,-4.9368,-8.7269,3.57507
125.248000000,-385.506,59.0459,1.36896,20.6211,9.34191,-5.07481,-6.35095,-21.6512,-16.7462,-9.81778,2.23186,3.6483,-9.4698,-7.16202,2.31459,2.35715,-5.48156,-10.0571,-7.7342,-8.67739,0.686215
125.269333333,-385.542,59.1687,0.879429,22.0095,8.23316,-6.90254,-7.17745,-21.0705,-17.7796,-11.3568,2.29279,2.32235,-10.6292,-6.02757,0.85659,4.59544,-5.54281,-11.361,-4.85344,-9.73571,0.825295
125.290666667,-379.26,59.4225,1.9652,19.9214,6.88181,-2.32878,-2.79331,-17.0763,-12.8154,-9.00602,5.38947,2.06004,-12.5241,-7.43564,-2.06811,0.6548,-4.51563,-8.79133,-5.17197,-9.78366,2.70086
125.312000000,-380.964,55.9308,0.310896,25.0401,9.98519,-1.14669,-4.52178,-20.6751,-10.3029,-6.60716,4.31433,4.05063,-11.349,-6.08229,-2.9409,-3.06962,-6.30023,-11.0067,-6.68026,-8.65074,-1.63097
125.333333333,-379.888,62.0331,4.08003,24.2172,10.8621,-4.26477,-5.98786,-19.6245,-16.7226,-10.1391,4.78497,3.59326,-10.508,-7.41205,-0.249628,2.85943,-4.01786,-9.36497,-6.71212,-13.6969,0.242108
125.354666667,-386.087,63.1353,6.22902,23.2327,11.8685,-6.06783,-8.31466,-18.4982,-16.3384,-8.04669,4.08546,4.67775,-7.26193,-10.4264,-0.993233,3.95129,-4.39489,-6.92278,-4.71421,-11.8081,0.664654
125.376000000,-388.473,56.8676,2.17804,23.6809,12.1564,-1.86652,-4.07335,-15.2113,-12.2763,-10.941,2.10697,1.63727,-11.7358,-8.90417,-0.368083,3.19595,-6.2697,-9.40126,-5.60542,-12.7252,0.62804
125.397333333,-387.737,58.7568,1.98777,22.545,11.3556,-3.56856,-4.79859,-16.5925,-11.0604,-7.51583,2.13558,4.96133,-6.95108,-8.57795,-4.80551,1.59544,-5.59571,-10.2947,-6.31312,-11.0364,-1.28957
125.418666667,-389.151,58.416,3.92937,21.3006,4.76845,-7.73234,-6.36383,-19.0322,-12.2399,-6.98648,1.61294,1.70714,-8.85995,-6.20025,0.462215,-0.982943,-6.69204,-10.533,-6.95512,-7.12845,1.36074
125.440000000,-392.771,61.227,1.23594,19.0121,14.265,-5.02751,-6.5513,-16.9892,-15.338,-7.67507,4.3256,2.06028,-8.13007,-7.8957,-2.18748,1.66594,-2.73744,-9.38058,-6.70098,-8.31036,0.183012
125.461333333,-389.712,56.4265,-1.10131,19.6061,10.7042,-1.35749,-4.65417,-17.8756,-16.9234,-9.77581,1.72256,0.037783,-10.2911,-8.3047,-1.54383,2.65424,-8.2736,-11.521,-3.39962,-11.064,1.63919
125.482666667,-387.82,60.2038,2.9627,21.1048,10.1616,-5.32123,-5.64348,-21.7463,-19.8248,-11.1502,2.32815,1.89124,-8.78833,-7.35642,0.74696,2.84087,-6.7877,-8.63697,-3.98104,-10.1981,-0.703312
125.504000000,-383.316,62.4926,3.4727,20.898,14.6567,-5.18572,-7.45113,-18.2349,-16.3765,-8.79846,4.13488,1.22356,-8.04917,-5.75698,0.578,6.02873,-6.11774,-9.41484,-5.6411,-12.5999,-0.308209
125.525333333,-384.621,59.4286,0.484066,20.6846,11.1585,-4.30162,-6.06356,-18.0435,-17.7074,-9.49187,3.03412,0.297809,-9.55556,-6.47643,-2.18128,2.24186,-6.40954,-6.25206,-3.04257,-13.5405,1.914
125.546666667,-390.712,60.0463,5.78148,23.2191,14.4133,-5.22233,-9.66557,-20.4058,-16.9587,-10.4768,2.93854,0.474849,-9.56002,-5.01409,0.575238,2.88378,-1.84434,-7.09198,-7.99629,-12.1524,-0.827606
125.568000000,-389.711,61.5049,5.67958,20.5091,11.0657,-4.78004,-6.35102,-19.8399,-17.5209,-9.85841,2.39989,5.16993,-8.47962,-6.29887,-0.0131772,2.41973,-4.87269,-8.16327,-7.82719,-12.8953,0.298138
125.589333333,-388.704,63.7802,4.57205,17.4095,14.9257,-6.69044,-8.40797,-16.165,-20.1056,-8.25268,1.03656,0.111385,-6.62777,-7.10509,-0.465739,3.69456,-6.36752,-8.75916,-7.57102,-12.6618,0.226882
125.610666667,-387.532,62.9121,5.70912,22.7059,12.152,-5.39238,-5.25415,-18.0722,-15.7851,-7.5165,2.8703,1.73392,-8.56909,-5.86366,0.709558,1.38545,-5.52622,-9.65434,-7.79405,-10.4793,-0.326048
125.632000000,-390.401,60.5948,4.50032,19.9384,13.5982,-4.11757,-4.35338,-14.2922,-14.4326,-7.027,1.99374,0.0709942,-8.7418,-7.26036,-2.80078,0.759492,-4.31843,-8.80802,-6.74581,-10.325,0.556668
125.653333333,-391.015,56.394,3.60983,23.3036,11.4975,-1.27027,-3.31739,-14.8981,-15.0546,-10.9394,1.43854,2.12867,-11.1338,-8.09733,-1.80346,-0.483469,-7.10171,-8.92692,-5.47389,-8.27462,-3.6739
125.674666667,-391.506,58.9859,2.39223,21.72,13.2875,-6.07165,-6.47694,-22.0971,-17.5256,-7.79277,-0.138898,1.26529,-8.91641,-9.57121,-1.37341,-0.811992,-4.75029,-8.19059,-8.59368,-8.46979,0.145521
125.696000000,-391.646,58.3575,2.6235,22.5773,13.785,-3.02502,-6.04798,-21.5332,-16.8463,-8.82483,1.13426,2.38119,-6.80044,-6.98306,-0.73611,1.18338,-5.25247,-8.60342,-6.99189,-8.70804,0.594567
125.717333333,-390.663,61.2775,2.163,18.8439,13.3185,-5.3794,-2.18374,-19.3385,-20.9255,-5.90689,4.26366,1.18664,-9.98016,-11.3762,1.49504,3.08543,-6.6171,-6.27377,-7.46484,-9.77978,-0.850862
125.738666667,-388.08,60.6286,3.16037,20.1535,11.5758,-5.4664,-7.48239,-20.7102,-19.3871,-9.83917,2.87168,2.25021,-9.00102,-5.56739,2.24389,3.01042,-4.10409,-7.33061,-6.36098,-10.9287,-1.79429
125.760000000,-389.75,60.0531,1.49657,20.4445,13.3757,-5.30309,-8.96735,-21.2432,-16.6528,-8.59595,1.32543,0.452598,-8.99236,-6.85712,-0.823329,3.44026,-3.96706,-8.72879,-7.06544,-10.2749,-1.61741
125.781333333,-390.198,60.8785,6.79765,20.6945,10.4964,-4.72395,-7.83598,-19.0217,-15.3347,-9.86296,0.9062,3.26981,-7.81386,-3.5226,0.41094,1.65015,-2.43872,-8.15515,-5.90876,-10.3933,-1.91308
125.802666667,-391.763,62.3787,6.50142,19.2832,12.2008,-8.84563,-7.21711,-16.1922,-16.7644,-9.60751,0.795776,0.738202,-7.24357,-4.25847,0.482214,-0.280499,-5.72457,-5.88917,-5.80316,-8.10892,-1.10805
125.824000000,-392.274,62.0013,5.8838,19.5114,11.1241,-7.45065,-7.83718,-19.352,-19.6363,-9.31058,1.06049,0.176756,-6.50478,-7.04827,-0.761084,-0.324541,-6.4723,-5.67465,-5.14683,-11.5004,-3.90429
125.845333333,-389.952,63.7858,5.50764,19.789,15.5113,-7.05641,-8.12078,-16.5694,-17.646,-8.34381,2.14902,2.50781,-7.48015,-7.898,1.588,2.58583,-7.71656,-6.56464,-6.19081,-8.77623,-0.351117
125.866666667,-399.009,58.9252,4.59687,18.4017,14.9079,-3.11905,-5.18842,-16.6712,-14.5846,-5.52804,-0.000486823,-1.76535,-6.71289,-8.57414,-3.19956,2.1147,-6.30708,-9.74967,-8.62651,-11.0039,2.54245
125.888000000,-399.822,63.0806,3.30679,14.5601,13.654,-7.69943,-2.87911,-16.6947,-18.8348,-4.03566,0.381962,-0.815497,-3.71277,-11.3223,1.84267,3.32882,-7.12934,-7.24345,-9.64951,-10.8311,0.0831732
125.909333333,-402.447,61.3199,4.48769,17.8355,16.6514,-6.83961,-5.06028,-15.0298,-22.1049,-4.68,0.970845,1.54466,-5.6311,-9.09615,2.74429,0.792936,-7.73998,-6.66885,-6.72125,-7.88508,1.93463
125.930666667,-399.089,64.5889,3.52084,14.7911,15.8222,-6.97502,-3.39615,-17.0754,-18.9283,-4.48381,0.691792,-0.825634,-5.04544,-9.7201,1.40986,3.33649,-6.16998,-5.38681,-7.93626,-10.8879,1.46699
125.952000000,-398.354,60.9828,1.67333,17.4305,17.0627,-9.03569,-6.97338,-19.598,-20.9224,-6.83636,-0.835557,1.93737,-3.05678,-7.2365,1.75937,1.90901,-6.86256,-5.56346,-11.0143,-12.9758,-0.196184
125.973333333,-395.753,56.7809,3.68399,20.0495,13.0858,-3.68478,-4.53991,-16.9401,-14.9767,-7.81652,-0.116314,0.204769,-8.14249,-6.33951,-1.993,-0.697601,-3.29519,-8.05847,-8.05163,-10.035,0.505395
125.994666667,-399.792,59.2475,4.4536,18.3515,16.277,-5.78914,-3.45371,-17.0274,-20.4557,-6.84402,-0.286992,1.17802,-4.87524,-11.7845,-1.43905,1.60912,-7.542,-6.56302,-9.28049,-9.30504,1.80717
126.016000000,-394.936,60.666,6.23138,18.3436,12.054,-6.31153,-8.06576,-17.2575,-17.299,-9.08202,2.41417,-0.938091,-8.54165,-5.71129,-1.17165,3.4166,-6.57541,-10.3172,-5.50239,-11.2967,0.725672
126.037333333,-395.332,65.253,8.00486,18.8205,14.4307,-10.9658,-4.73696,-15.5669,-21.1233,-6.64538,0.0318946,1.24397,-1.97193,-5.52131,1.14621,-0.41113,-6.99969,-4.77942,-8.5529,-10.0837,-2.44766
126.058666667,-402.966,60.9371,5.7908,18.1985,14.6607,-11.5605,-6.31629,-13.6476,-18.5046,-8.0814,-4.5293,-1.15536,-2.77696,-9.42869,0.500519,-1.22395,-8.42815,-5.89944,-4.94242,-9.10963,-2.05357
126.080000000,-405.819,61.6081,5.00185,14.7163,14.2978,-9.38705,-7.91193,-15.8917,-19.4784,-7.10109,-0.596498,-1.044,-4.27256,-8.54887,-2.49336,0.0934003,-9.04347,-6.18689,-8.31624,-11.8305,-2.3523
126.101333333,-401.012,63.273,6.16056,18.9401,18.8797,-7.74083,-4.97952,-14.275,-21.2424,-6.39084,1.73945,0.154784,-2.95567,-9.95654,-0.415912,-0.1053,-5.7099,-3.60952,-7.62797,-11.1316,-1.31154
126.122666667,-399.454,63.6274,6.11008,16.2802,17.172,-6.61791,-5.18111,-13.3323,-17.7847,-4.8304,-0.0110024,0.638849,-4.49138,-9.40359,2.02197,1.21921,-7.64708,-5.14287,-6.14536,-10.2705,0.243378
126.144000000,-365.751,75.4529,6.31421,14.4937,0.749331,-4.32229,2.94392,-9.85591,-2.94944,-0.869945,2.54856,4.533,-8.22137,-5.99342,-1.5463,-2.25689,-2.60183,-6.31166,-5.90152,-4.03598,0.333982
126.165333333,-372.599,71.7205,12.5022,23.4074,8.6454,-0.967736,-2.70043,-12.5562,-12.388,-12.9906,5.62048,8.35717,-6.64764,-0.716532,1.33158,2.67703,-3.77831,-10.859,-8.03083,-12.2235,-1.66509
126.186666667,-372.644,72.9885,10.8872,20.7149,8.95035,-3.15329,-3.75385,-15.4093,-10.0827,-8.63485,3.83943,4.51894,-4.72263,-0.595254,1.23428,2.72721,-0.923118,-10.8052,-10.2295,-11.5826,-4.17505
126.208000000,-367.224,75.4345,13.5787,16.0897,-0.949365,-5.57791,-2.69202,-9.3277,-5.41406,-5.18428,4.23081,0.849926,-11.6891,-3.34191,3.76236,6.69395,1.93077,-7.38396,-10.0241,-13.4278,-6.83564
126.229333333,-382.166,69.6727,13.9306,22.7074,10.2629,-3.82193,-3.13486,-13.5408,-9.81166,-7.11405,1.46242,6.00885,-3.38982,-0.516614,3.38124,1.8722,-1.92824,-8.6687,-9.52838,-10.7801,-6.58618
126.250666667,-387.3,69.8587,13.9744,20.9321,11.876,-4.8922,0.230726,-13.2076,-13.5283,-3.51032,3.89564,5.07155,-3.65577,-2.24076,4.39579,2.06147,-3.06515,-7.25152,-10.1318,-12.8829,-5.73113
126.272000000,-382.394,72.0791,10.7429,17.127,7.07142,-3.13002,-1.58505,-13.9715,-11.7602,-3.08544,4.64926,4.75394,-8.08641,-5.95676,2.34164,2.69434,0.131318,-7.85148,-10.9957,-14.4125,-7.44478
126.293333333,-373.746,74.8442,14.4139,19.4289,1.90123,-3.07273,-2.32083,-11.5546,-6.99687,-5.43498,4.56974,3.00821,-7.82076,-2.89873,0.537368,9.12825,2.70825,-7.79713,-6.89436,-14.1876,-7.32718
126.314666667,-369.1,73.5188,12.4082,16.6373,-1.24805,-6.49046,-2.51452,-9.79627,-7.76088,-9.00282,2.69187,1.82747,-9.15272,-3.86102,2.34759,6.26959,1.12901,-9.40629,-10.5661,-13.6256,-5.33029
126.336000000,-373.436,79.723,14.2937,12.1685,3.38202,-9.43359,-2.48851,-6.15968,-8.65404,-3.3686,1.81167,-3.03246,-9.10213,-6.82869,0.424272,10.6569,2.31227,-3.59379,-7.51564,-16.268,-7.17718
126.357333333,-375.635,83.2041,11.3309,6.34582,4.41624,-8.88786,2.8429,-2.19996,-7.49179,1.09209,1.09688,-4.05146,-8.38483,-7.94091,2.61572,6.29766,-1.3179,-2.63478,-8.5078,-13.1111,-2.7797
126.378666667,-371.296,85.9902,13.1498,7.15911,0.0412686,-15.5342,0.315598,0.0121386,-5.98255,-0.541034,-0.690823,-5.62699,-9.30871,-10.323,3.25025,7.64561,-0.00891197,-1.68178,-8.81715,-12.8563,-4.02606
126.400000000,-362.124,81.61,12.6232,10.7919,-6.01615,-10.2357,-2.13379,-6.39875,0.14241,-3.27743,-0.222837,-5.63742,-14.4049,-5.38361,1.51144,8.34276,3.31235,-5.28007,-6.30018,-11.9589,-6.02943
126.421333333,-370.1,82.7667,14.9866,11.2414,-2.88557,-10.4939,-2.27556,-5.07981,-3.38508,-4.66669,-2.59662,-4.51797,-13.2762,-7.32092,2.18244,8.91011,6.12097,-1.9908,-7.46059,-14.5556,-8.87563
126.442666667,-364.228,82.569,14.2508,10.432,-5.6592,-10.8453,-1.09917,-6.10548,-2.95888,-6.2363,-1.2976,-3.93986,-17.4484,-7.54124,3.64559,7.94821,6.00357,-4.62891,-8.24131,-11.4362,-9.48849
126.464000000,-362.798,87.3508,12.7169,7.98614,-1.57848,-14.0865,-1.94409,-4.14325,-5.50639,-3.05079,-2.15491,-4.04205,-12.9271,-8.4921,2.06254,6.27431,4.26241,-1.22125,-7.8468,-11.1334,-8.81949
126.485333333,-371.581,85.2882,14.8714,10.8944,3.44234,-9.5897,-0.225862,-4.09377,-7.30651,-5.09683,-1.64963,-2.48449,-9.08968,-7.83004,1.02983,4.7251,2.88362,-3.70652,-6.96413,-10.1493,-7.30184
126.506666667,-369.316,83.9871,15.6043,7.3375,-2.42529,-6.78376,-1.02832,-3.34056,-1.71667,-3.79416,-2.11454,-9.80879,-14.041,-7.55696,-0.71909,5.86272,0.876334,-4.03555,-3.76132,-11.3275,-3.61421
126.528000000,-372.782,82.4292,16.9214,8.5067,-3.17968,-10.289,-0.966163,-4.09615,-4.18388,-1.28009,-0.175084,-8.71698,-14.0435,-10.6442,-1.29477,6.99762,1.0021,-4.24011,-4.80536,-13.1066,-6.62134
126.549333333,-370.723,85.0516,14.1573,9.56165,1.22819,-13.8658,-0.515279,-0.574099,-4.80172,0.170859,-4.29412,-7.22892,-9.54902,-10.3117,2.77206,6.3161,-1.8488,-1.58581,-7.22346,-9.6461,-3.9118
126.570666667,-365.465,84.8577,12.5453,6.95513,-1.64697,-9.00847,1.76125,-1.91032,-2.42765,-2.37782,1.32921,-4.85203,-13.4012,-6.43099,0.582399,6.70398,2.97947,-6.24473,-7.18786,-13.3761,-6.00449
126.592000000,-369.015,88.2596,15.1455,5.99324,-0.84797,-14.2322,2.42357,0.673724,-6.55681,-1.77437,-1.7616,-6.14496,-12.0838,-12.6118,2.33259,8.77735,2.19287,-1.5865,-8.87908,-12.7259,-2.93596
126.613333333,-367.616,88.5894,17.9104,7.45661,1.32818,-12.266,-0.882218,0.811066,-5.95321,-3.30801,-0.133906,-7.85086,-15.0221,-6.12557,3.60637,7.95858,5.5924,-3.08339,-5.23037,-9.61713,-6.95753
126.634666667,-369.667,83.7073,16.6162,9.49846,-1.95694,-8.18265,1.79868,-2.05974,-3.40942,-5.71148,-1.96106,-7.27346,-13.7978,-9.37457,0.33551,8.99786,3.24331,-2.08603,-5.23041,-13.2112,-4.75261
126.656000000,-373.168,84.2552,16.5315,9.53115,0.656343,-11.556,2.84076,-3.68978,-4.52841,0.470979,-0.252683,-9.48315,-15.1258,-11.5894,0.953067,10.1954,2.03314,-2.76205,-6.20645,-12.5543,-4.90044
126.677333333,-373.252,88.2755,16.185,6.23577,-0.648655,-13.6248,1.35259,-0.0678541,-4.3902,1.29389,-1.03068,-8.03743,-10.1086,-9.41863,0.417774,5.23234,-1.17554,-2.12435,-6.73399,-11.5135,-4.24604
126.698666667,-372.263,81.4711,13.4865,9.73099,-0.152341,-8.19105,2.17022,-5.87981,-3.93933,-3.67284,-5.75163,-5.78956,-13.4605,-10.0571,0.124396,4.96831,2.13466,-2.45739,-4.45946,-11.6427,-9.50624
126.720000000,-370.638,84.3985,17.2024,10.5229,0.182485,-9.83304,3.21513,-3.38912,-5.6629,-3.64528,-1.944,-3.55549,-12.6528,-9.53641,4.40695,5.76093,1.93097,-2.69132,-4.34524,-8.30531,-6.691
126.741333333,-369.221,84.3033,16.9098,12.5378,-1.045,-11.5309,0.967371,-6.08846,-5.88322,-5.71783,-3.25517,-4.46905,-12.0826,-4.92843,2.87373,4.72186,4.57725,-4.08868,-8.04759,-8.1887,-6.15319
126.762666667,-377.284,84.6238,15.9053,7.32072,3.14735,-10.2475,1.08991,-3.06391,-7.19336,-1.6296,-2.70986,-7.43966,-10.8022,-8.83688,3.03494,7.71099,-1.2329,-1.74742,-6.02102,-10.63,-3.25158
126.784000000,-379.294,83.5096,15.4437,6.49553,1.98365,-10.0897,-0.686536,-2.36394,-4.95414,1.55634,-1.33516,-7.4382,-10.8342,-9.74469,-0.553297,9.7813,3.56925,-2.90424,-8.16354,-11.5852,-5.68287
126.805333333,-377.653,81.3576,14.2674,7.48664,-0.326189,-6.86552,1.47673,-0.0595826,-0.0649414,1.52302,2.40643,-5.02293,-11.8288,-7.99699,0.566635,6.46192,3.91559,-5.11266,-5.18243,-6.37201,-2.25527
126.826666667,-383.068,82.864,14.1745,3.73348,-0.687409,-12.9409,-0.195998,-0.54198,-2.36395,4.16076,-1.16032,-9.21099,-10.1978,-8.49026,2.84512,8.614,1.53329,-1.45505,-6.08239,-9.84255,-3.92668
126.848000000,-381.799,82.7773,14.8934,4.70861,-2.43847,-13.7879,0.739232,-2.82241,-5.00413,0.791781,-5.45007,-6.44504,-7.78322,-8.56946,5.85147,9.75516,2.94877,1.14666,-6.37628,-11.1807,-4.99007
126.869333333,-378.768,83.1106,13.1864,5.51122,0.174404,-12.5174,-0.0760332,-1.71724,-4.99856,1.0979,-1.40263,-5.63778,-10.135,-10.6729,4.71095,10.0068,3.61543,0.571083,-7.98283,-10.4685,-4.27965
126.890666667,-382.974,85.2884,12.7088,0.415098,-0.817493,-15.92,0.869797,-0.771291,-7.68684,0.934801,0.0674758,-6.293,-10.8394,-9.55099,-0.49391,7.43105,2.91213,-3.96446,-8.0488,-11.3079,-7.18189
126.912000000,-381.391,81.6476,12.7682,3.3279,1.19132,-10.6783,2.69603,-0.749942,-8.41133,2.58514,1.11249,-8.427,-10.1313,-10.2152,1.25208,8.01136,1.96985,-1.96585,-6.94856,-12.9282,-8.81837
126.933333333,-383.019,85.2731,16.0479,6.43259,2.2199,-11.4265,1.41444,-0.0973976,-5.66682,-1.84229,-1.5871,-5.69586,-11.0661,-8.10255,3.32919,5.58454,0.991354,-0.0773505,-6.03331,-10.8741,-5.83073
126.954666667,-376.757,85.8761,15.1356,6.20001,-0.679649,-12.9289,0.416123,-2.01296,-4.7516,1.00994,-2.21335,-7.15724,-11.2003,-10.0859,3.46141,6.58787,2.51246,-0.579014,-6.63061,-10.4521,-6.47754
126.976000000,-376.975,83.301,17.5665,5.72223,-4.00749,-7.18155,3.94508,1.83163,-1.74182,-1.94999,2.88759,-7.59288,-14.6831,-8.07665,-0.892892,9.26577,3.03516,-2.98099,-0.466471,-11.808,-6.25507
126.997333333,-383.578,83.4892,15.4379,3.3348,3.20419,-10.4276,0.930808,-1.61099,-6.15447,0.968935,-1.83306,-7.87453,-9.90652,-10.43,-0.157798,5.8604,1.13951,-3.27117,-5.91918,-9.58849,-5.83695
127.018666667,-380.82,84.3803,16.7872,6.27769,1.11906,-12.1448,1.65334,-2.36328,-5.87566,2.70125,0.821522,-5.2626,-11.5521,-11.8109,3.59869,10.0393,4.4437,-0.995604,-9.06462,-12.3928,-5.69216
127.040000000,-383.173,84.7381,16.6918,4.40725,0.951831,-9.43034,0.355777,-1.07209,-3.5517,2.36427,-1.2029,-7.03965,-10.608,-11.8445,1.92558,9.0967,3.29627,0.785729,-6.42916,-10.1165,-3.29007
